,,cost,cost,cost,cost,time,time,time,time,bb_time,heuristic_time,nodes_explored,nodes_explored,nodes_explored,optimal,optimal,heuristic_calls,heuristic_improvements,heuristic_efficiency
scpc1.txt,best_first_none,inf,inf,,1,120.1304,120.1304,120.1304,,120.1304,0.0,766.0,766,766,0,1,0.0,0.0,0.0
scpc1.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,breadth_first_basic,258.0,258.0,,1,120.0035,120.0035,120.0035,,117.8765,2.127,733.0,733,733,0,1,6.0,0.0,0.0
scpc1.txt,breadth_first_intermediate,251.0,251.0,,1,698.0988,698.0988,698.0988,,0.001,698.0978,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,breadth_first_none,inf,inf,,1,120.001,120.001,120.001,,120.001,0.0,787.0,787,787,0,1,0.0,0.0,0.0
scpc1.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,depth_first_basic,258.0,258.0,,1,120.0321,120.0321,120.0321,,117.8801,2.152,733.0,733,733,0,1,6.0,0.0,0.0
scpc1.txt,depth_first_intermediate,251.0,251.0,,1,704.964,704.964,704.964,,0.003,704.961,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,depth_first_none,inf,inf,,1,120.1336,120.1336,120.1336,,120.1336,0.0,759.0,759,759,0,1,0.0,0.0,0.0
scpc1.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,hybrid_df_bf_basic,258.0,258.0,,1,120.1445,120.1445,120.1445,,118.0625,2.082,748.0,748,748,0,1,6.0,0.0,0.0
scpc1.txt,hybrid_df_bf_intermediate,251.0,251.0,,1,697.3594,697.3594,697.3594,,0.002,697.3574,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,hybrid_df_bf_none,inf,inf,,1,120.0883,120.0883,120.0883,,120.0883,0.0,760.0,760,760,0,1,0.0,0.0,0.0
scpc1.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,most_fractional_basic,258.0,258.0,,1,120.0893,120.0893,120.0893,,118.0783,2.011,754.0,754,754,0,1,6.0,0.0,0.0
scpc1.txt,most_fractional_intermediate,251.0,251.0,,1,694.2083,694.2083,694.2083,,0.002,694.2063,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,most_fractional_none,inf,inf,,1,120.1122,120.1122,120.1122,,120.1122,0.0,757.0,757,757,0,1,0.0,0.0,0.0
scpc2.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,best_first_basic,258.0,258.0,,1,120.1418,120.1418,120.1418,,118.1688,1.973,739.0,739,739,0,1,6.0,0.0,0.0
scpc2.txt,best_first_intermediate,246.0,246.0,,1,832.6077,832.6077,832.6077,,0.002,832.6057,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,best_first_none,inf,inf,,1,120.1674,120.1674,120.1674,,120.1674,0.0,782.0,782,782,0,1,0.0,0.0,0.0
scpc2.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,breadth_first_basic,258.0,258.0,,1,120.0148,120.0148,120.0148,,117.9768,2.038,739.0,739,739,0,1,6.0,0.0,0.0
scpc2.txt,breadth_first_intermediate,246.0,246.0,,1,829.7795,829.7795,829.7795,,0.002,829.7775,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,breadth_first_none,inf,inf,,1,120.0025,120.0025,120.0025,,120.0025,0.0,759.0,759,759,0,1,0.0,0.0,0.0
scpc2.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,depth_first_basic,258.0,258.0,,1,120.1355,120.1355,120.1355,,118.0915,2.044,712.0,712,712,0,1,6.0,0.0,0.0
scpc2.txt,depth_first_intermediate,246.0,246.0,,1,837.6502,837.6502,837.6502,,0.002,837.6482,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,depth_first_none,inf,inf,,1,120.023,120.023,120.023,,120.023,0.0,782.0,782,782,0,1,0.0,0.0,0.0
scpc2.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,hybrid_df_bf_basic,258.0,258.0,,1,120.1144,120.1144,120.1144,,118.0944,2.02,745.0,745,745,0,1,6.0,0.0,0.0
scpc2.txt,hybrid_df_bf_intermediate,246.0,246.0,,1,836.7501,836.7501,836.7501,,0.002,836.7481,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,hybrid_df_bf_none,inf,inf,,1,120.126,120.126,120.126,,120.126,0.0,776.0,776,776,0,1,0.0,0.0,0.0
scpc2.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,most_fractional_basic,258.0,258.0,,1,120.0547,120.0547,120.0547,,117.9497,2.105,736.0,736,736,0,1,6.0,0.0,0.0
scpc2.txt,most_fractional_intermediate,246.0,246.0,,1,824.2452,824.2452,824.2452,,0.002,824.2432,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,most_fractional_none,inf,inf,,1,120.1477,120.1477,120.1477,,120.1477,0.0,778.0,778,778,0,1,0.0,0.0,0.0
scpc3.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,best_first_basic,276.0,276.0,,1,120.2724,120.2724,120.2724,,117.4254,2.847,617.0,617,617,0,1,6.0,0.0,0.0
scpc3.txt,best_first_intermediate,270.0,270.0,,1,535.4634,535.4634,535.4634,,0.004,535.4594,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,best_first_none,inf,inf,,1,120.1243,120.1243,120.1243,,120.1243,0.0,613.0,613,613,0,1,0.0,0.0,0.0
scpc3.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,breadth_first_basic,276.0,276.0,,1,120.1807,120.1807,120.1807,,116.6276,3.5531,616.0,616,616,0,1,6.0,0.0,0.0
scpc3.txt,breadth_first_intermediate,270.0,270.0,,1,580.9612,580.9612,580.9612,,0.002,580.9592,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,breadth_first_none,inf,inf,,1,120.064,120.064,120.064,,120.064,0.0,626.0,626,626,0,1,0.0,0.0,0.0
scpc3.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,depth_first_basic,276.0,276.0,,1,120.0427,120.0427,120.0427,,118.0917,1.951,707.0,707,707,0,1,6.0,0.0,0.0
scpc3.txt,depth_first_intermediate,270.0,270.0,,1,443.9885,443.9885,443.9885,,0.002,443.9865,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,depth_first_none,inf,inf,,1,120.099,120.099,120.099,,120.099,0.0,750.0,750,750,0,1,0.0,0.0,0.0
scpc3.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,hybrid_df_bf_basic,276.0,276.0,,1,120.1141,120.1141,120.1141,,118.1261,1.988,529.0,529,529,0,1,5.0,0.0,0.0
scpc3.txt,hybrid_df_bf_intermediate,270.0,270.0,,1,611.5187,611.5187,611.5187,,0.002,611.5167,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,hybrid_df_bf_none,inf,inf,,1,120.0721,120.0721,120.0721,,120.0721,0.0,679.0,679,679,0,1,0.0,0.0,0.0
scpc3.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,most_fractional_basic,276.0,276.0,,1,120.0426,120.0426,120.0426,,117.3396,2.703,603.0,603,603,0,1,6.0,0.0,0.0
scpc3.txt,most_fractional_intermediate,270.0,270.0,,1,468.6483,468.6483,468.6483,,0.003,468.6453,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,most_fractional_none,inf,inf,,1,120.1294,120.1294,120.1294,,120.1294,0.0,564.0,564,564,0,1,0.0,0.0,0.0
scpc4.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,best_first_basic,257.0,257.0,,1,120.0164,120.0164,120.0164,,117.8854,2.131,649.0,649,649,0,1,6.0,0.0,0.0
scpc4.txt,best_first_intermediate,251.0,251.0,,1,564.7798,564.7798,564.7798,,0.003,564.7768,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,best_first_none,inf,inf,,1,120.0499,120.0499,120.0499,,120.0499,0.0,705.0,705,705,0,1,0.0,0.0,0.0
scpc4.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,breadth_first_basic,257.0,257.0,,1,120.0802,120.0802,120.0802,,117.8212,2.259,642.0,642,642,0,1,6.0,0.0,0.0
scpc4.txt,breadth_first_intermediate,251.0,251.0,,1,576.1806,576.1806,576.1806,,0.002,576.1785,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,breadth_first_none,inf,inf,,1,120.1339,120.1339,120.1339,,120.1339,0.0,548.0,548,548,0,1,0.0,0.0,0.0
scpc4.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,depth_first_basic,257.0,257.0,,1,120.0848,120.0848,120.0848,,117.1878,2.897,480.0,480,480,0,1,5.0,0.0,0.0
scpc4.txt,depth_first_intermediate,251.0,251.0,,1,736.7164,736.7164,736.7164,,0.002,736.7144,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,depth_first_none,inf,inf,,1,120.0829,120.0829,120.0829,,120.0829,0.0,599.0,599,599,0,1,0.0,0.0,0.0
scpc4.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,hybrid_df_bf_basic,257.0,257.0,,1,120.0605,120.0605,120.0605,,118.0255,2.035,680.0,680,680,0,1,6.0,0.0,0.0
scpc4.txt,hybrid_df_bf_intermediate,251.0,251.0,,1,571.7135,571.7135,571.7135,,0.003,571.7105,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,hybrid_df_bf_none,inf,inf,,1,120.0207,120.0207,120.0207,,120.0207,0.0,695.0,695,695,0,1,0.0,0.0,0.0
scpc4.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,most_fractional_basic,257.0,257.0,,1,120.1502,120.1502,120.1502,,118.0452,2.105,620.0,620,620,0,1,6.0,0.0,0.0
scpc4.txt,most_fractional_intermediate,251.0,251.0,,1,568.9295,568.9295,568.9295,,0.002,568.9275,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,most_fractional_none,inf,inf,,1,120.1041,120.1041,120.1041,,120.1041,0.0,652.0,652,652,0,1,0.0,0.0,0.0
scpc5.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,best_first_basic,233.0,233.0,,1,120.1126,120.1126,120.1126,,117.8786,2.234,673.0,673,673,0,1,6.0,0.0,0.0
scpc5.txt,best_first_intermediate,229.0,229.0,,1,420.535,420.535,420.535,,0.002,420.533,0.0,0,0,0,1,4.0,1.0,0.25
scpc5.txt,best_first_none,inf,inf,,1,120.1284,120.1284,120.1284,,120.1284,0.0,680.0,680,680,0,1,0.0,0.0,0.0
scpc5.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,breadth_first_basic,233.0,233.0,,1,120.1144,120.1144,120.1144,,117.9074,2.207,668.0,668,668,0,1,6.0,0.0,0.0
scpc5.txt,breadth_first_intermediate,229.0,229.0,,1,423.7561,423.7561,423.7561,,0.003,423.7531,0.0,0,0,0,1,4.0,1.0,0.25
scpc5.txt,breadth_first_none,inf,inf,,1,120.0241,120.0241,120.0241,,120.0241,0.0,694.0,694,694,0,1,0.0,0.0,0.0
scpc5.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,depth_first_basic,233.0,233.0,,1,120.1693,120.1693,120.1693,,117.9812,2.188,638.0,638,638,0,1,6.0,0.0,0.0
scpc5.txt,depth_first_intermediate,229.0,229.0,,1,421.422,421.422,421.422,,0.002,421.42,0.0,0,0,0,1,4.0,1.0,0.25
scpc5.txt,depth_first_none,inf,inf,,1,120.121,120.121,120.121,,120.121,0.0,653.0,653,653,0,1,0.0,0.0,0.0
scpc5.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,hybrid_df_bf_basic,233.0,233.0,,1,120.1083,120.1083,120.1083,,117.9643,2.144,671.0,671,671,0,1,6.0,0.0,0.0
scpc5.txt,hybrid_df_bf_intermediate,229.0,229.0,,1,419.3609,419.3609,419.3609,,0.002,419.3589,0.0,0,0,0,1,4.0,1.0,0.25
scpc5.txt,hybrid_df_bf_none,inf,inf,,1,120.1008,120.1008,120.1008,,120.1008,0.0,689.0,689,689,0,1,0.0,0.0,0.0
scpc5.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,most_fractional_basic,233.0,233.0,,1,120.057,120.057,120.057,,117.934,2.123,678.0,678,678,0,1,6.0,0.0,0.0
scpc5.txt,most_fractional_intermediate,229.0,229.0,,1,415.1846,415.1846,415.1846,,0.001,415.1836,0.0,0,0,0,1,4.0,1.0,0.25
scpc5.txt,most_fractional_none,inf,inf,,1,120.026,120.026,120.026,,120.026,0.0,653.0,653,653,0,1,0.0,0.0,0.0
scpclr10.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpclr10.txt,best_first_basic,33.0,33.0,,1,120.0312,120.0312,120.0312,,119.8982,0.133,1448.0,1448,1448,0,1,9.0,0.0,0.0
scpclr10.txt,best_first_intermediate,32.0,32.0,,1,120.0611,120.0611,120.0611,,119.4011,0.66,1459.0,1459,1459,0,1,10.0,1.0,0.1
scpclr10.txt,best_first_none,inf,inf,,1,120.0425,120.0425,120.0425,,120.0425,0.0,1363.0,1363,1363,0,1,0.0,0.0,0.0
scpclr10.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpclr10.txt,breadth_first_basic,33.0,33.0,,1,120.0614,120.0614,120.0614,,119.8994,0.162,1454.0,1454,1454,0,1,9.0,0.0,0.0
scpclr10.txt,breadth_first_intermediate,32.0,32.0,,1,120.0167,120.0167,120.0167,,119.3477,0.669,1475.0,1475,1475,0,1,10.0,1.0,0.1
scpclr10.txt,breadth_first_none,inf,inf,,1,120.0633,120.0633,120.0633,,120.0633,0.0,1443.0,1443,1443,0,1,0.0,0.0,0.0
scpclr10.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpclr10.txt,depth_first_basic,33.0,33.0,,1,120.0051,120.0051,120.0051,,119.8641,0.141,1447.0,1447,1447,0,1,9.0,0.0,0.0
scpclr10.txt,depth_first_intermediate,32.0,32.0,,1,120.0682,120.0682,120.0682,,119.3642,0.704,1451.0,1451,1451,0,1,10.0,1.0,0.1
scpclr10.txt,depth_first_none,inf,inf,,1,120.0104,120.0104,120.0104,,120.0104,0.0,1474.0,1474,1474,0,1,0.0,0.0,0.0
scpclr10.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpclr10.txt,hybrid_df_bf_basic,33.0,33.0,,1,120.0232,120.0232,120.0232,,119.8702,0.153,1434.0,1434,1434,0,1,9.0,0.0,0.0
scpclr10.txt,hybrid_df_bf_intermediate,32.0,32.0,,1,120.0169,120.0169,120.0169,,119.3509,0.666,1429.0,1429,1429,0,1,10.0,1.0,0.1
scpclr10.txt,hybrid_df_bf_none,inf,inf,,1,120.0194,120.0194,120.0194,,120.0194,0.0,1449.0,1449,1449,0,1,0.0,0.0,0.0
scpclr10.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpclr10.txt,most_fractional_basic,33.0,33.0,,1,120.0148,120.0148,120.0148,,119.8788,0.136,1438.0,1438,1438,0,1,9.0,0.0,0.0
scpclr10.txt,most_fractional_intermediate,32.0,32.0,,1,120.0033,120.0033,120.0033,,119.3403,0.663,1441.0,1441,1441,0,1,10.0,1.0,0.1
scpclr10.txt,most_fractional_none,inf,inf,,1,120.0089,120.0089,120.0089,,120.0089,0.0,1457.0,1457,1457,0,1,0.0,0.0,0.0
scpclr11.txt,best_first_advanced,inf,inf,,1,120.0359,120.0359,120.0359,,120.0359,0.0,240.0,240,240,0,1,0.0,0.0,0.0
scpclr11.txt,best_first_basic,30.0,30.0,,1,120.1175,120.1175,120.1175,,119.8545,0.263,217.0,217,217,0,1,4.0,0.0,0.0
scpclr11.txt,best_first_intermediate,30.0,30.0,,1,120.0259,120.0259,120.0259,,118.7709,1.255,219.0,219,219,0,1,5.0,0.0,0.0
scpclr11.txt,best_first_none,inf,inf,,1,120.3475,120.3475,120.3475,,120.3475,0.0,228.0,228,228,0,1,0.0,0.0,0.0
scpclr11.txt,breadth_first_advanced,inf,inf,,1,120.2062,120.2062,120.2062,,120.2062,0.0,309.0,309,309,0,1,0.0,0.0,0.0
scpclr11.txt,breadth_first_basic,30.0,30.0,,1,120.1169,120.1169,120.1169,,119.8469,0.27,344.0,344,344,0,1,4.0,0.0,0.0
scpclr11.txt,breadth_first_intermediate,30.0,30.0,,1,120.0712,120.0712,120.0712,,118.8672,1.204,362.0,362,362,0,1,5.0,0.0,0.0
scpclr11.txt,breadth_first_none,inf,inf,,1,120.2254,120.2254,120.2254,,120.2254,0.0,367.0,367,367,0,1,0.0,0.0,0.0
scpclr11.txt,depth_first_advanced,36.0,36.0,,1,120.4296,120.4296,120.4296,,119.3396,1.09,212.0,212,212,1,1,1.0,0.0,0.0
scpclr11.txt,depth_first_basic,26.0,26.0,,1,120.4432,120.4432,120.4432,,120.1722,0.271,201.0,201,201,1,1,4.0,0.0,0.0
scpclr11.txt,depth_first_intermediate,26.0,26.0,,1,120.0777,120.0777,120.0777,,118.8887,1.189,198.0,198,198,1,1,5.0,0.0,0.0
scpclr11.txt,depth_first_none,26.0,26.0,,1,120.3122,120.3122,120.3122,,120.3122,0.0,192.0,192,192,1,1,0.0,0.0,0.0
scpclr11.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0893,120.0893,120.0893,,120.0893,0.0,267.0,267,267,0,1,0.0,0.0,0.0
scpclr11.txt,hybrid_df_bf_basic,30.0,30.0,,1,120.3923,120.3923,120.3923,,119.9493,0.443,237.0,237,237,0,1,4.0,0.0,0.0
scpclr11.txt,hybrid_df_bf_intermediate,30.0,30.0,,1,120.227,120.227,120.227,,118.999,1.228,231.0,231,231,0,1,5.0,0.0,0.0
scpclr11.txt,hybrid_df_bf_none,inf,inf,,1,120.012,120.012,120.012,,120.012,0.0,232.0,232,232,0,1,0.0,0.0,0.0
scpclr11.txt,most_fractional_advanced,inf,inf,,1,120.3672,120.3672,120.3672,,120.3672,0.0,240.0,240,240,0,1,0.0,0.0,0.0
scpclr11.txt,most_fractional_basic,30.0,30.0,,1,120.1054,120.1054,120.1054,,119.8464,0.259,246.0,246,246,0,1,4.0,0.0,0.0
scpclr11.txt,most_fractional_intermediate,30.0,30.0,,1,120.1681,120.1681,120.1681,,118.9061,1.262,226.0,226,226,0,1,5.0,0.0,0.0
scpclr11.txt,most_fractional_none,inf,inf,,1,120.1153,120.1153,120.1153,,120.1153,0.0,229.0,229,229,0,1,0.0,0.0,0.0
scpclr12.txt,best_first_advanced,inf,inf,,1,121.5586,121.5586,121.5586,,121.5586,0.0,49.0,49,49,0,1,0.0,0.0,0.0
scpclr12.txt,best_first_basic,32.0,32.0,,1,122.3062,122.3062,122.3062,,120.864,1.4423,51.0,51,51,0,1,3.0,0.0,0.0
scpclr12.txt,best_first_intermediate,32.0,32.0,,1,121.3733,121.3733,121.3733,,116.5143,4.859,49.0,49,49,0,1,4.0,0.0,0.0
scpclr12.txt,best_first_none,inf,inf,,1,121.7583,121.7583,121.7583,,121.7583,0.0,49.0,49,49,0,1,0.0,0.0,0.0
scpclr12.txt,breadth_first_advanced,inf,inf,,1,120.5787,120.5787,120.5787,,120.5787,0.0,82.0,82,82,0,1,0.0,0.0,0.0
scpclr12.txt,breadth_first_basic,32.0,32.0,,1,120.7656,120.7656,120.7656,,118.4886,2.277,75.0,75,75,0,1,3.0,0.0,0.0
scpclr12.txt,breadth_first_intermediate,32.0,32.0,,1,120.1028,120.1028,120.1028,,115.2518,4.851,74.0,74,74,0,1,4.0,0.0,0.0
scpclr12.txt,breadth_first_none,inf,inf,,1,120.4966,120.4966,120.4966,,120.4966,0.0,82.0,82,82,0,1,0.0,0.0,0.0
scpclr12.txt,depth_first_advanced,inf,inf,,1,121.8735,121.8735,121.8735,,121.8735,0.0,42.0,42,42,0,1,0.0,0.0,0.0
scpclr12.txt,depth_first_basic,32.0,32.0,,1,123.04,123.04,123.04,,121.7129,1.327,46.0,46,46,0,1,3.0,0.0,0.0
scpclr12.txt,depth_first_intermediate,32.0,32.0,,1,122.2813,122.2813,122.2813,,113.9437,8.3376,43.0,43,43,0,1,4.0,0.0,0.0
scpclr12.txt,depth_first_none,inf,inf,,1,121.5116,121.5116,121.5116,,121.5116,0.0,45.0,45,45,0,1,0.0,0.0,0.0
scpclr12.txt,hybrid_df_bf_advanced,inf,inf,,1,120.3386,120.3386,120.3386,,120.3386,0.0,71.0,71,71,0,1,0.0,0.0,0.0
scpclr12.txt,hybrid_df_bf_basic,32.0,32.0,,1,120.2015,120.2015,120.2015,,118.8995,1.302,68.0,68,68,0,1,3.0,0.0,0.0
scpclr12.txt,hybrid_df_bf_intermediate,32.0,32.0,,1,120.3453,120.3453,120.3453,,115.3853,4.96,68.0,68,68,0,1,4.0,0.0,0.0
scpclr12.txt,hybrid_df_bf_none,inf,inf,,1,120.5842,120.5842,120.5842,,120.5842,0.0,72.0,72,72,0,1,0.0,0.0,0.0
scpclr12.txt,most_fractional_advanced,inf,inf,,1,121.2687,121.2687,121.2687,,121.2687,0.0,51.0,51,51,0,1,0.0,0.0,0.0
scpclr12.txt,most_fractional_basic,32.0,32.0,,1,120.4238,120.4238,120.4238,,118.0618,2.362,49.0,49,49,0,1,3.0,0.0,0.0
scpclr12.txt,most_fractional_intermediate,32.0,32.0,,1,122.1037,122.1037,122.1037,,117.1297,4.974,49.0,49,49,0,1,4.0,0.0,0.0
scpclr12.txt,most_fractional_none,inf,inf,,1,120.7332,120.7332,120.7332,,120.7332,0.0,52.0,52,52,0,1,0.0,0.0,0.0
